source,workload_id,workload,compiler_tag,iteration,opt_level_numeric,has_fastmath,has_vectorize,has_unroll,has_debug_friendly,has_lto,input_class,input_command,input_args,input_files,input_total_bytes,l1_size,l2_size,l3_size,l3_associativity,l3_replacement,branch_predictor,prefetcher_type,dram_type,core_frequency_ghz,simulator_rev,core_model,n_pb_files,pb_total_bytes,n_events,total_reads,total_writes,total_hits,total_misses,n_threads,cell_start_us,cell_end_us,execution_time_us,execution_time_s,read_freq,write_freq,hit_rate,wss_lines_total,wss_bytes_total,coarse_bin_us,n_coarse_bins,n_unique_regions_total,elapsed_parse_s
cpu2026,999.specrand_r,specrand,maapO1,1,1,0,0,0,0,0,refrate,,,control,18,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,5083248494,167434610,101320202,66114408,0,167434610,0,13423408299850698,13423408496457658,196606960,196.60696,515343.9227176902,336277.0473639387,0.0,23792,1522688,196606,1001,15,30.0
cpu2026,709.cactus_r,cactus,maapO2,1,2,0,1,0,0,0,refrate,,,ShiftedGaugeWave.par|control,4046,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,53750357824,1781953846,1419541268,362412578,0,1781953846,0,13423376480810140,13423378634907330,2154097190,2154.09719,658995.9239490025,168243.3734570723,0.0,3032944,194108416,2154097,1001,406,323.0
cpu2026,722.palm_r,palm,maapO2,1,2,0,1,0,0,0,refrate,,,DEBUG|ENVPAR|PARIN|runfile_atmos,3227,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,36651988329,1207404310,989674037,217730273,0,1207404310,0,13423379000807970,13423380528409332,1527601362,1527.601362,647861.4523518604,142530.81884853673,0.0,1243262,79568768,1527601,1001,153,219.0
cpu2026,731.astcenc_r,astcenc,maapO2,1,2,0,1,0,0,0,refrate,,,control|gen_astcenc_inputs.sh|ref-inputs-hdr.txt|ref-inputs-linear.txt|ref-inputs-precision.txt,3360,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,51040698530,1680026634,1131469750,548556884,0,1680026634,0,13423380893455257,13423382853038374,1959583117,1959.583117,577403.2957235363,279935.502220394,0.0,284962,18237568,1959583,1001,47,306.0
cpu2026,736.ocio_r,ocio,maapO2,1,2,0,1,0,0,0,refrate,,,control,721,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,48823579462,1681945470,949404525,732540945,0,1681945470,0,13423383218184175,13423385197292258,1979108083,1979.108083,479713.3280163557,370136.90727268887,0.0,2218558,141987712,1979108,1001,154,293.0
cpu2026,737.gmsh_r,gmsh,maapO2,1,2,0,1,0,0,0,refrate,,,README.txt|TieAnchor520.geo|Torus.geo|Torus_dense.geo|choi.geo|control|gasdis.geo|geom8du.geo|gmsh.opts|mediterranean.geo,1699539,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,68211349091,2266846314,1463458367,803387947,0,2266846314,0,13423385564920838,13423388278249588,2713328750,2713.32875,539359.0315954158,296089.42410682817,0.0,134862,8631168,2713328,1001,46,410.0
cpu2026,748.flightdm_r,flightdm,maapO2,1,2,0,1,0,0,0,refrate,,,control,318,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,66239947833,2237881617,1453423099,784458518,0,2237881617,0,13423388644722311,13423391266383552,2621661241,2621.661241,554390.1234339529,299221.92300511646,0.0,50896,3257344,2621661,1001,30,398.0
cpu2026,749.fotonik3d_r,fotonik3d,maapO2,1,2,0,1,0,0,0,refrate,,,OBJ-epsilon.asc|OBJ-values.dat|OBJ-values.dat.xz|PSI.dat|TEwaveguide.m|incident_W3PC.def|power1.dat|power2.dat|trans_W3PC.def|yee.dat,20685910,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,82223293333,2707863419,1978955948,728907471,0,2707863419,0,13423391630888772,13423395086537547,3455648775,3455.648775,572672.7676483847,210932.1630928768,0.0,28526413,1825690432,3455648,1001,1751,494.0
cpu2026,765.roms_r,roms,maapO2,1,2,0,1,0,0,0,refrate,,,roms_benchmark2.in.x|varinfo.yaml,459072,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,48691245392,1642982153,1227977401,415004752,0,1642982153,0,13423395460631512,13423397467223224,2006591712,2006.591712,611971.7298025001,206820.72467365998,0.0,15534923,994235072,2006591,1001,1115,293.0
cpu2026,766.femflow_r,femflow,maapO2,1,2,0,1,0,0,0,refrate,,,refrate.prm,473,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,75071360291,2434191006,1315965702,1118225304,0,2434191006,0,13423397849655927,13423400742453481,2892797554,2892.797554,454911.09468768584,386554.98116478283,0.0,564150,36105600,2892797,1001,106,451.0
cpu2026,767.nest_r,nest,maapO2,1,2,0,1,0,0,0,refrate,,,ArtificialSynchrony.sli|FormattedIO|FormattedIO.sli|arraylib|arraylib.sli|control|cuba_stdp.sli|debug|debug.sli|helpinit,1051499,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,63641870432,2144560938,1298439536,846121402,0,2144560938,0,13423401109069991,13423403731399931,2622329940,2622.32994,495147.27959823393,322660.16152033105,0.0,6058352,387734528,2622329,1001,407,383.0
cpu2026,772.marian_r,marian,maapO2,1,2,0,1,0,0,0,refrate,,,EuroPat-spec.en|TildeMODEL-spec.en|control|model.alphas.npz|vocab.spm,89277765,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,51849085579,1678601121,894025636,784575485,0,1678601121,0,13423404099036907,13423406226072954,2127036047,2127.036047,420315.2256215618,368858.57487303787,0.0,10501802,672115328,2127036,1001,678,312.0
cpu2026,782.lbm_r,lbm,maapO2,1,2,0,1,0,0,0,refrate,,,200_200_130_ldc.of|lbm.in,5226171,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,68842800644,2250011508,1340595467,909416041,0,2250011508,0,13423406697493854,13423409551536386,2854042532,2854.042532,469718.1110544151,318641.37650489644,0.0,26129831,1672309184,2854042,1001,1649,414.0
cpu2026,999.specrand_r,specrand,maapO2,1,2,0,1,0,0,0,refrate,,,control,18,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,5036308643,165544194,99432810,66111384,0,165544194,0,13423409946296173,13423410141603296,195307123,195.307123,509110.00312057236,338499.6050553671,0.0,23938,1532032,195307,1001,16,30.0
cpu2026,709.cactus_r,cactus,maapO3,1,3,0,1,1,0,0,refrate,,,ShiftedGaugeWave.par|control,4046,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,53504528278,1772745656,1410020635,362725021,0,1772745656,0,13423376490394878,13423378644423052,2154028174,2154.028174,654597.1180969335,168393.81461126608,0.0,3149496,201567744,2154028,1001,413,322.0
cpu2026,722.palm_r,palm,maapO3,1,3,0,1,1,0,0,refrate,,,DEBUG|ENVPAR|PARIN|runfile_atmos,3227,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,47397060263,1584688363,1502975353,81713010,0,1584688363,0,13423379010253010,13423380986591853,1976338843,1976.338843,760484.6498480727,41345.647933510765,0.0,1821575,116580800,1976338,1001,139,285.0
cpu2026,731.astcenc_r,astcenc,maapO3,1,3,0,1,1,0,0,refrate,,,control|gen_astcenc_inputs.sh|ref-inputs-hdr.txt|ref-inputs-linear.txt|ref-inputs-precision.txt,3360,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,49892993152,1644297745,1139491098,504806647,0,1644297745,0,13423381352520253,13423383303468675,1950948422,1950.948422,584070.3347922747,258749.35559931476,0.0,506461,32413504,1950948,1001,70,300.0
cpu2026,736.ocio_r,ocio,maapO3,1,3,0,1,1,0,0,refrate,,,control,721,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,50676414981,1745419770,1001283134,744136636,0,1745419770,0,13423383669003777,13423385774374486,2105370709,2105.370709,475585.1925362756,353446.8456405223,0.0,2204557,141091648,2105370,1001,153,305.0
cpu2026,737.gmsh_r,gmsh,maapO3,1,3,0,1,1,0,0,refrate,,,README.txt|TieAnchor520.geo|Torus.geo|Torus_dense.geo|choi.geo|control|gasdis.geo|geom8du.geo|gmsh.opts|mediterranean.geo,1699539,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,65141647369,2172392738,1472776870,699615868,0,2172392738,0,13423386141945849,13423388766700647,2624754798,2624.754798,561110.2687086125,266545.22873263835,0.0,151218,9677952,2624754,1001,46,391.0
cpu2026,748.flightdm_r,flightdm,maapO3,1,3,0,1,1,0,0,refrate,,,control,318,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,62919691772,2128414368,1452083967,676330401,0,2128414368,0,13423389132007461,13423391615338458,2483330997,2483.330997,584732.3489112797,272348.06870974676,0.0,51412,3290368,2483330,1001,30,378.0
cpu2026,749.fotonik3d_r,fotonik3d,maapO3,1,3,0,1,1,0,0,refrate,,,OBJ-epsilon.asc|OBJ-values.dat|OBJ-values.dat.xz|PSI.dat|TEwaveguide.m|incident_W3PC.def|power1.dat|power2.dat|trans_W3PC.def|yee.dat,20685910,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,78895486872,2600796695,1970417442,630379253,0,2600796695,0,13423391979998533,13423395267384619,3287386086,3287.386086,599387.2914384538,191756.9876214412,0.0,28814285,1844114240,3287386,1001,1899,474.0
cpu2026,765.roms_r,roms,maapO3,1,3,0,1,1,0,0,refrate,,,roms_benchmark2.in.x|varinfo.yaml,459072,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,43366129451,1446982888,994209901,452772987,0,1446982888,0,13423395637747317,13423397436139555,1798392238,1798.392238,552832.6246034432,251765.42549112136,0.0,18747703,1199852992,1798392,1001,1296,261.0
cpu2026,766.femflow_r,femflow,maapO3,1,3,0,1,1,0,0,refrate,,,refrate.prm,473,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,75767448464,2511196546,1354204859,1156991687,0,2511196546,0,13423397821179757,13423400808432253,2987252496,2987.252496,453327.8860134225,387309.63939246465,0.0,631795,40434880,2987252,1001,104,455.0
cpu2026,767.nest_r,nest,maapO3,1,3,0,1,1,0,0,refrate,,,ArtificialSynchrony.sli|FormattedIO|FormattedIO.sli|arraylib|arraylib.sli|control|cuba_stdp.sli|debug|debug.sli|helpinit,1051499,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,63583648000,2140471229,1315473250,824997979,0,2140471229,0,13423401176329425,13423403873917013,2697587588,2697.587588,487648.0214587939,305828.06010449363,0.0,6344124,406023936,2697587,1001,422,383.0
cpu2026,772.marian_r,marian,maapO3,1,3,0,1,1,0,0,refrate,,,EuroPat-spec.en|TildeMODEL-spec.en|control|model.alphas.npz|vocab.spm,89277765,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,46536592133,1506736964,802870622,703866342,0,1506736964,0,13423404240248338,13423406167343412,1927095074,1927.095074,416622.21694828535,365247.3360014411,0.0,10789232,690510848,1927095,1001,692,279.0
cpu2026,782.lbm_r,lbm,maapO3,1,3,0,1,1,0,0,refrate,,,200_200_130_ldc.of|lbm.in,5226171,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,68404381390,2242345815,1425192333,817153482,0,2242345815,0,13423406637463481,13423409478906186,2841442705,2841.442705,501573.4895840527,287584.0081385699,0.0,27567532,1764322048,2841442,1001,1647,412.0
cpu2026,999.specrand_r,specrand,maapO3,1,3,0,1,1,0,0,refrate,,,control,18,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,4985739261,163671258,97559874,66111384,0,163671258,0,13423409848249739,13423410041243034,192993295,192.993295,505509.136988412,342557.93187012017,0.0,24248,1551872,192993,1001,17,30.0
cpu2026,709.cactus_r,cactus,maapOfast,1,4,1,1,1,0,0,refrate,,,ShiftedGaugeWave.par|control,4046,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,40816567435,1356650062,1057400005,299250057,0,1356650062,0,13423376491506410,13423378168978260,1677471850,1677.47185,630353.3528744462,178393.48958374473,0.0,6217300,397907200,1677471,1001,603,245.0
cpu2026,722.palm_r,palm,maapOfast,1,4,1,1,1,0,0,refrate,,,DEBUG|ENVPAR|PARIN|runfile_atmos,3227,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,40979765417,1358495725,1250594552,107901173,0,1358495725,0,13423378531131223,13423380228202973,1697071750,1697.07175,736913.1870823965,63580.79615667398,0.0,924782,59186048,1697071,1001,85,246.0
cpu2026,731.astcenc_r,astcenc,maapOfast,1,4,1,1,1,0,0,refrate,,,control|gen_astcenc_inputs.sh|ref-inputs-hdr.txt|ref-inputs-linear.txt|ref-inputs-precision.txt,3360,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,50500320775,1667055086,1164262065,502793021,0,1667055086,0,13423380590227786,13423382576450667,1986222881,1986.222881,586168.8917881317,253140.2823971395,0.0,599912,38394368,1986222,1001,72,304.0
cpu2026,736.ocio_r,ocio,maapOfast,1,4,1,1,1,0,0,refrate,,,control,721,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,49724751691,1709691490,963276880,746414610,0,1709691490,0,13423382943064518,13423385012096554,2069032036,2069.032036,465568.8569531651,360755.4629473122,0.0,2211966,141565824,2069032,1001,154,299.0
cpu2026,737.gmsh_r,gmsh,maapOfast,1,4,1,1,1,0,0,refrate,,,README.txt|TieAnchor520.geo|Torus.geo|Torus_dense.geo|choi.geo|control|gasdis.geo|geom8du.geo|gmsh.opts|mediterranean.geo,1699539,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,65142689642,2172439479,1472813149,699626330,0,2172439479,0,13423385379688816,13423388013841177,2634152361,2634.152361,559122.2325654989,265598.2775933286,0.0,152210,9741440,2634152,1001,44,391.0
cpu2026,748.flightdm_r,flightdm,maapOfast,1,4,1,1,1,0,0,refrate,,,control,318,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,62919687561,2128414169,1452083879,676330290,0,2128414169,0,13423388380227348,13423390866499842,2486272494,2486.272494,584040.5194942402,272025.8103776456,0.0,50860,3255040,2486272,1001,30,378.0
cpu2026,749.fotonik3d_r,fotonik3d,maapOfast,1,4,1,1,1,0,0,refrate,,,OBJ-epsilon.asc|OBJ-values.dat|OBJ-values.dat.xz|PSI.dat|TEwaveguide.m|incident_W3PC.def|power1.dat|power2.dat|trans_W3PC.def|yee.dat,20685910,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,93440929434,3081010607,2363435354,717575253,0,3081010607,0,13423391230874347,13423395139917596,3909043249,3909.043249,604607.1131611571,183568.0004777558,0.0,28885969,1848702016,3909043,1001,1903,501.0
cpu2026,765.roms_r,roms,maapOfast,1,4,1,1,1,0,0,refrate,,,roms_benchmark2.in.x|varinfo.yaml,459072,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,44379931024,1480069085,1021030210,459038875,0,1480069085,0,13423395511442335,13423397362203500,1850761165,1850.761165,551681.2375950195,248027.0732285438,0.0,18199918,1164794752,1850761,1001,1260,267.0
cpu2026,766.femflow_r,femflow,maapOfast,1,4,1,1,1,0,0,refrate,,,refrate.prm,473,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,75825948977,2512033131,1353373986,1158659145,0,2512033131,0,13423397746628132,13423400730949522,2984321390,2984.32139,453494.71760479524,388248.7820790642,0.0,633893,40569152,2984321,1001,108,431.0
cpu2026,767.nest_r,nest,maapOfast,1,4,1,1,1,0,0,refrate,,,ArtificialSynchrony.sli|FormattedIO|FormattedIO.sli|arraylib|arraylib.sli|control|cuba_stdp.sli|debug|debug.sli|helpinit,1051499,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,63657004452,2142767958,1316167606,826600352,0,2142767958,0,13423401097850521,13423403754398693,2656548172,2656.548172,495442.77791473834,311155.79258541676,0.0,6357828,406900992,2656548,1001,422,365.0
cpu2026,772.marian_r,marian,maapOfast,1,4,1,1,1,0,0,refrate,,,EuroPat-spec.en|TildeMODEL-spec.en|control|model.alphas.npz|vocab.spm,89277765,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,46911669426,1519236699,815411814,703824885,0,1519236699,0,13423404122567593,13423406041434607,1918867014,1918.867014,424944.4114942715,366791.9036936449,0.0,10648972,681534208,1918867,1001,697,281.0
cpu2026,782.lbm_r,lbm,maapOfast,1,4,1,1,1,0,0,refrate,,,200_200_130_ldc.of|lbm.in,5226171,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,76252001378,2504380892,1626129408,878251484,0,2504380892,0,13423406512438285,13423409708695023,3196256738,3196.256738,508760.5725369612,274775.0121442216,0.0,26865613,1719399232,3196256,1001,1648,375.0
cpu2026,999.specrand_r,specrand,maapOfast,1,4,1,1,1,0,0,refrate,,,control,18,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,4985739502,163671267,97559879,66111388,0,163671267,0,13423410087704083,13423410280995778,193291695,193.291695,504728.76757586503,342029.11821948685,0.0,23890,1528960,193291,1001,16,30.0
cpu2026,709.cactus_r,cactus,maapOg,1,1,0,0,0,1,0,refrate,,,ShiftedGaugeWave.par|control,4046,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,49069565002,1627148350,1266049992,361098358,0,1627148350,0,13423376481093789,13423378461959613,1980865824,1980.865824,639139.7017711382,182293.19402907725,0.0,1710554,109475456,1980865,1001,338,267.0
cpu2026,722.palm_r,palm,maapOg,1,1,0,0,0,1,0,refrate,,,DEBUG|ENVPAR|PARIN|runfile_atmos,3227,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,33934099974,1175082095,1063790579,111291516,0,1175082095,0,13423378827517816,13423380273097967,1445580151,1445.580151,735891.799748432,76987.44059470696,0.0,1766751,113072064,1445580,1001,146,198.0
cpu2026,731.astcenc_r,astcenc,maapOg,1,1,0,0,0,1,0,refrate,,,control|gen_astcenc_inputs.sh|ref-inputs-hdr.txt|ref-inputs-linear.txt|ref-inputs-precision.txt,3360,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,20728636850,683585971,471746567,211839404,0,683585971,0,13423380637649443,13423381454443969,816794526,816.794526,577558.433588229,259354.58338270008,0.0,217224,13902336,816794,1001,47,125.0
cpu2026,736.ocio_r,ocio,maapOg,1,1,0,0,0,1,0,refrate,,,control,721,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,30559360,1002318,731203,271115,0,1002318,0,13423381820750055,13423381822332645,1582590,1.58259,462029.3316651818,171310.95229971124,0.0,11427,731328,1582,1001,16,0.001
cpu2026,737.gmsh_r,gmsh,maapOg,1,1,0,0,0,1,0,refrate,,,README.txt|TieAnchor520.geo|Torus.geo|Torus_dense.geo|choi.geo|control|gasdis.geo|geom8du.geo|gmsh.opts|mediterranean.geo,1699539,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,74414670940,2456963869,1455977965,1000985904,0,2456963869,0,13423382186885429,13423385121194466,2934309037,2934.309037,496191.078254175,341131.7251789522,0.0,108114,6919296,2934309,1001,44,320.0
cpu2026,748.flightdm_r,flightdm,maapOg,1,1,0,0,0,1,0,refrate,,,control,318,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,67847576415,2285615806,1467842355,817773451,0,2285615806,0,13423385487310590,13423388185022934,2697712344,2697.712344,544106.3270754712,303135.8969086587,0.0,46740,2991360,2697712,1001,28,300.0
cpu2026,749.fotonik3d_r,fotonik3d,maapOg,1,1,0,0,0,1,0,refrate,,,OBJ-epsilon.asc|OBJ-values.dat|OBJ-values.dat.xz|PSI.dat|TEwaveguide.m|incident_W3PC.def|power1.dat|power2.dat|trans_W3PC.def|yee.dat,20685910,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,63722393208,2191092560,1751328575,439763985,0,2191092560,0,13423388550405740,13423391270588393,2720182653,2720.182653,643827.565427828,161667.07942019953,0.0,28145165,1801290560,2720182,1001,1862,282.0
cpu2026,765.roms_r,roms,maapOg,1,1,0,0,0,1,0,refrate,,,roms_benchmark2.in.x|varinfo.yaml,459072,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,56204701602,1909363048,1688579005,220784043,0,1909363048,0,13423391642054503,13423393923250515,2281196012,2281.196012,740216.5338346208,96784.33674203706,0.0,18894278,1209233792,2281196,1001,1192,257.0
cpu2026,766.femflow_r,femflow,maapOg,1,1,0,0,0,1,0,refrate,,,refrate.prm,473,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,65268135494,2135324327,1157482325,977842002,0,2135324327,0,13423394307426753,13423396870690254,2563263501,2563.263501,451565.87473290757,381483.2152911774,0.0,568913,36410432,2563263,1001,90,283.0
cpu2026,767.nest_r,nest,maapOg,1,1,0,0,0,1,0,refrate,,,ArtificialSynchrony.sli|FormattedIO|FormattedIO.sli|arraylib|arraylib.sli|control|cuba_stdp.sli|debug|debug.sli|helpinit,1051499,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,47205837,1567405,1108639,458766,0,1567405,0,13423397237315923,13423397239973685,2657762,2.657762,417132.5348168873,172613.65013120061,0.0,17167,1098688,2657,1001,17,1.0
cpu2026,772.marian_r,marian,maapOg,1,1,0,0,0,1,0,refrate,,,EuroPat-spec.en|TildeMODEL-spec.en|control|model.alphas.npz|vocab.spm,89277765,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,50122404052,1621832941,853833888,767999053,0,1621832941,0,13423397604262889,13423399636213007,2031950118,2031.950118,420204.1577873025,377961.56814908586,0.0,10057746,643695744,2031950,1001,690,218.0
cpu2026,782.lbm_r,lbm,maapOg,1,1,0,0,0,1,0,refrate,,,200_200_130_ldc.of|lbm.in,5226171,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,59967695922,1943438780,890408140,1053030640,0,1943438780,0,13423400105415211,13423402566160830,2460745619,2460.745619,361844.8543095832,427931.5309430203,0.0,26628030,1704193920,2460745,1001,1649,231.0
cpu2026,999.specrand_r,specrand,maapOg,1,1,0,0,0,1,0,refrate,,,control,18,48,512,16384,16,lru,pentium_m,,constant,2.2,090ac23cf7ee,sunnycove,1,5083672276,167449568,101325192,66124376,0,167449568,0,13423402934925786,13423403132076360,197150574,197.150574,513948.24749533826,335400.3727120774,0.0,23953,1532992,197150,1001,16,29.0
